gene_name,dN,dS,omega,midpoint,tmp_pos
ECIAI39_4256,0.0261,0.46105,0.063405,4424349,498605
ECIAI39_4257,0.00116666666666667,0.0205,0.0574466666666667,4425866.83333333,500122.833333333
ECIAI39_4258,0.0156714285714286,0.266885714285714,0.06698,4431475.85714286,505731.857142857
ECIAI39_4259,0.0087,0.204,0.04286,4435593.5,509849.5
ECIAI39_4262,0.0039,0.1613,0.02443,4437119,511375
ECIAI39_4264,0.0207,0.1807,0.11463,4438989.5,513245.5
ECIAI39_4265,0.0005,0.0833,0.00455,4440116.75,514372.75
ECIAI39_4266,0.0064,0.1289,0.0498,4441857,516113
ECIAI39_4267,0.0025,0.1238,0.02043,4443262,517518
ECIAI39_4269,0.0125,0.2528,0.04963,4446004.5,520260.5
ECIAI39_4271,0.0126,0.2133,0.05917,4449387,523643
ECIAI39_4273,0.006,0.3384,0.01775,4450440,524696
ECIAI39_4274,0.0123,0.3475,0.03551,4451809,526065
ECIAI39_4277,0.0123,0.3916,0.03138,4453107.5,527363.5
ECIAI39_4280,0.0028,0.1948,0.01447,4455110,529366
ECIAI39_4281,0.0052,0.2206,0.02371,4456471.5,530727.5
ECIAI39_4282,0.0052,0.2398,0.02184,4457589.5,531845.5
ECIAI39_4284,0.0197,0.1408,0.14014,4460132,534388
ECIAI39_4285,0.0032,0.1967,0.0165,4461591,535847
ECIAI39_4287,0.0181,0.1103,0.16442,4463881.5,538137.5
ECIAI39_4288,0.004,0.1796,0.02227,4465468,539724
ECIAI39_4290,0.0076,0.2138,0.03578,4466772.5,541028.5
ECIAI39_4292,0.0066,0.1829,0.03588,4468973,543229
ECIAI39_4294,0.003,0.2698,0.0112,4471216.5,545472.5
ECIAI39_4295,0.0015,0.0502,0.014935,4472191.5,546447.5
ECIAI39_4302,0.0339,0.6042,0.05612,4477809,552065
ECIAI39_4303,0.26584,11.3432,0.0407,4479644.6,553900.6
ECIAI39_4304,0.4289,1.899,0.22587,4480742,554998
ECIAI39_4305,0.0024,0.269,0.00898,4482408,556664
ECIAI39_4306,0.0035,0.0835,0.04178,4484060,558316
ECIAI39_4309,0,0.2333,0,4485195.5,559451.5
ECIAI39_4310,0.0013,0.0739,0.01805,4486765,561021
ECIAI39_4311,0,0.1421,0,4487860.5,562116.5
ECIAI39_4312,0.0322,0.4726,0.06822,4489312,563568
ECIAI39_4318,0.0184,0.4011,0.04585,4495699.5,569955.5
ECIAI39_4361,0.0061,0.2516,0.02407,4552253.5,626509.5
ECIAI39_4362,0.0069,0.2675,0.0257,4553631,627887
ECIAI39_4369,0.015,0.1931,0.0778,4558940,633196
ECIAI39_4370,0,0.1475,0,4559766.5,634022.5
ECIAI39_4371,0.0088,0.2471,0.03547,4560341.5,634597.5
ECIAI39_4372,0.0937,0.66895,0.16773,4563740.75,637996.75
ECIAI39_4373,0.0190666666666667,0.322266666666667,0.0602133333333333,4566073.66666667,640329.666666667
ECIAI39_4385,2.1257,71.9662,0.02954,4581847,656103
ECIAI39_4386,1.00585,70.81055,0.019845,4582318.75,656574.75
ECIAI39_4393,0.0114,0.2753,0.04129,4588336,662592
ECIAI39_4394,0,0,0,4588977.5,663233.5
ECIAI39_4395,0.0059,0.1745,0.03381,4590204,664460
ECIAI39_4396,0.0056,0.1615,0.03465,4592432,666688
ECIAI39_4399,0.0157,0.1165,0.13453,4599940.5,674196.5
ECIAI39_4400,0.00636666666666667,0.1411,0.0540766666666667,4601213.66666667,675469.666666667
ECIAI39_4401,0.0138,0.1573,0.08769,4602486.5,676742.5
ECIAI39_4403,0.0136,0.1139,0.1194,4604525.5,678781.5
ECIAI39_4404,0.052,0.1887,0.335755,4605595.5,679851.5
ECIAI39_4405,0.0154,0.2894,0.05305,4607184.5,681440.5
ECIAI39_4406,0.005925,0.14145,0.055335,4608909.75,683165.75
ECIAI39_4408,0.007,0.1906,0.03666,4611698.5,685954.5
ECIAI39_4409,0.0079,0.2485,0.03179,4612944.5,687200.5
ECIAI39_4411,0.0449,0.3849,0.11663,4615096.5,689352.5
ECIAI39_4413,0.0054,0.3189,0.0169,4617712.5,691968.5
ECIAI39_4415,0.0036,0.1777,0.0202,4618954.5,693210.5
ECIAI39_4417,0.0024,0.1929,0.01231,4620214.5,694470.5
ECIAI39_4418,0.002,0.1952,0.01047,4621242.5,695498.5
ECIAI39_4422,0.028,0.4194,0.06686,4623607.5,697863.5
ECIAI39_4423,0.0069,0.2886,0.0238,4624467,698723
ECIAI39_4424,0.0045,0.176,0.02557,4625379,699635
ECIAI39_4426,0.0033,0.44945,0.00708,4627266.25,701522.25
ECIAI39_4428,0.0025,0.2412,0.01054,4629688.5,703944.5
ECIAI39_4431,0.0029,0.2916,0.00982,4631701.5,705957.5
ECIAI39_4433,0.0044,0.14,0.0315,4632918.5,707174.5
ECIAI39_4434,0.0102666666666667,0.184266666666667,0.0559833333333333,4634162.66666667,708418.666666667
ECIAI39_4435,0,0.1369,0,4635757.5,710013.5
ECIAI39_4436,0.0166,0.2482,0.06702,4636350,710606
ECIAI39_4437,0.0195,0.2263,0.0864,4637409.5,711665.5
ECIAI39_4440,0.0262,0.1786,0.14671,4638854,713110
ECIAI39_4442,0,0.0732,0,4639948,714204
ECIAI39_4443,0.0326,0.1263,0.25835,4641285,715541
ECIAI39_4937,0.0152,0.2165,0.07027,93914,1666620
